"Description: ","Dates where TN>TX"
"Station: ","final_1971_2005_Kiev_rcp85"
"Latitude: ","50.45"
"Longitude: ","30.51"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
Date,Prec,TX,TN
2074-11-25,2.753597376,10.2715,10.9425
2075-12-1,0,12.8776,13.1349
2076-11-30,0,14.1725,14.6077
2078-11-7,1.049871456,6.05010000000004,6.20730000000003
2078-11-19,0.6931464192,11.4051,12.1882
2078-11-24,12.377448,15.6658,16.2747
2078-12-3,17.48654784,5.66210000000001,6.69560000000001
2079-11-4,0.1705217184,11.1045,12.1182
2081-11-8,2.753597376,12.9991,13.5734
2081-11-9,0.1705217184,13.4332,13.9033
2082-4-4,15.3169488,6.06700000000001,6.06800000000004
2083-11-5,3.7872144,14.5338,16.5288
2083-11-7,0.06152324544,12.5674,12.5713
2084-11-7,18.08009856,12.8966,13.1964
2084-12-15,0.6635748096,0.828100000000006,0.928700000000049
2086-4-16,7.27465536,11.0077,11.2523
2086-11-4,1.735682688,8.4794,8.78810000000004
2086-11-5,1.120258944,8.72880000000004,8.89770000000004
2086-11-19,0.3264446016,9.17010000000005,9.67530000000005
2087-11-26,1.494671616,9.41060000000004,10.2205
2089-11-18,0.06152324544,8.0369,8.04590000000002
2089-11-19,3.7872144,7.13840000000005,7.44100000000003
2093-11-5,0.1875878784,17.4899,18.519
2094-11-19,2.205371232,4.14670000000001,4.6542
2094-11-21,0.283436928,6.95650000000001,7.1764
2094-11-26,8.911512,9.98900000000003,11.3888
2096-11-18,11.47865472,6.09440000000001,7.09590000000003
2097-11-15,1.455639552,13.0074,15.2737
2097-11-17,9.71389152,13.0565,14.8449
2097-11-28,9.40392288,2.43970000000002,2.5247
2097-12-1,0.432711936,5.04420000000005,6.04600000000005
2098-11-8,0.08398950048,8.19030000000004,8.30010000000004
2098-11-13,0,7.08930000000004,7.52140000000003
2099-11-27,0.06152324544,9.56060000000002,9.60340000000002
2100-11-6,0.1237728384,6.98070000000001,7.21870000000001
2100-11-10,0.2528928,5.76240000000001,6.01600000000002
2100-11-19,6.410651904,2.02960000000002,2.40390000000002
